EmployeeID,Name,Department,Role,Privilege,InheritedRole,Manager,Salary,JoiningDate
User376,Employee376,IT,Manager,view_salary,,,131787,2017-04-22
User377,Employee377,Finance,Officer,approve_expense,,User3116,103553,2020-03-17
User378,Employee378,HR,Analyst,access_database,,User2977,82441,2014-05-16
User379,Employee379,Admin,Director,approve_expense,,User1803,55426,2019-03-07
User380,Employee380,Admin,Officer,access_database,,User2016,94047,2004-11-27
User381,Employee381,IT,Auditor,access_database,,User4313,71220,2014-03-30
User382,Employee382,Finance,Auditor,authorize_contracts,,User4040,94431,2000-10-24
User383,Employee383,Finance,Director,view_salary,,User245,119414,2013-11-15
User384,Employee384,HR,Auditor,authorize_contracts,Auditor,User832,40053,2011-06-01
User385,Employee385,Sales,Assistant,view_salary,,,52263,2011-11-29
User386,Employee386,Operations,Assistant,authorize_contracts,,User4397,94356,2020-09-17
User387,Employee387,Legal,Officer,manage_hiring,,,99763,2012-04-06
User388,Employee388,Legal,Auditor,approve_expense,Analyst,,139959,2021-06-03
User389,Employee389,Admin,Officer,view_salary,,User820,71769,2013-05-13
User390,Employee390,Finance,Director,view_salary,,User2054,130140,2000-09-02
User391,Employee391,HR,Assistant,manage_hiring,,User716,146714,2020-02-26
User392,Employee392,HR,Clerk,authorize_contracts,,User4203,147752,2010-10-15
User393,Employee393,Marketing,Director,approve_expense,,,132410,2019-06-01
User394,Employee394,IT,Clerk,view_salary,,User4290,110454,2005-03-19
User395,Employee395,Marketing,Analyst,access_database,,User1844,133140,2006-10-12
User396,Employee396,IT,Analyst,approve_expense,,User3605,148619,2007-12-04
User397,Employee397,Legal,Executive,manage_hiring,,User2761,105509,2002-09-22
User398,Employee398,Operations,Assistant,authorize_contracts,Officer,,72549,2004-02-02
User399,Employee399,IT,Analyst,view_salary,,,99638,2016-01-13
User400,Employee400,HR,Clerk,approve_expense,Analyst,User2163,149990,2019-02-11
User401,Employee401,HR,Officer,approve_expense,Executive,User4223,59523,2019-05-22
User402,Employee402,HR,Director,view_salary,,User2858,122782,2013-07-13
User403,Employee403,Finance,Clerk,manage_hiring,Clerk,User16,147714,2015-02-05
User404,Employee404,Sales,Director,access_database,,,72209,2005-01-02
User405,Employee405,Legal,Director,authorize_contracts,,User225,91467,2019-12-07
User406,Employee406,Finance,Director,authorize_contracts,,,86810,2014-01-13
User407,Employee407,Admin,Analyst,manage_hiring,Analyst,User1370,44284,2000-12-16
User408,Employee408,Finance,Auditor,access_database,,User2801,93837,2004-02-11
User409,Employee409,Sales,Manager,manage_hiring,,,46233,2000-04-27
User410,Employee410,Legal,Auditor,access_database,,,113999,2012-01-17
User411,Employee411,Legal,Assistant,approve_expense,,,35410,2006-08-18
User412,Employee412,Operations,Clerk,approve_expense,,User3994,49479,2006-04-20
User413,Employee413,HR,Manager,approve_expense,Manager,,66784,2003-08-27
User414,Employee414,Legal,Analyst,authorize_contracts,,User4426,80426,2009-05-04
User415,Employee415,IT,Executive,view_salary,,User1730,99037,2014-06-01
User416,Employee416,IT,Manager,authorize_contracts,,User2371,96459,2003-09-06
User417,Employee417,Operations,Manager,authorize_contracts,,User883,114988,2002-12-22
User418,Employee418,IT,Assistant,manage_hiring,,User812,76287,2012-04-20
User419,Employee419,IT,Assistant,view_salary,Executive,,82868,2020-12-11
User420,Employee420,Legal,Auditor,access_database,,,62310,2016-01-03
User421,Employee421,Admin,Analyst,manage_hiring,,,65682,2008-07-02
User422,Employee422,HR,Assistant,access_database,,,38368,2001-05-02
User423,Employee423,Marketing,Auditor,access_database,Executive,User5000,52358,2013-07-31
User424,Employee424,HR,Manager,view_salary,,User4588,96113,2015-08-17
User425,Employee425,Legal,Analyst,authorize_contracts,,User3329,30442,2006-07-28
User426,Employee426,Finance,Auditor,access_database,Auditor,,56349,2001-09-21
User427,Employee427,Legal,Clerk,authorize_contracts,,User1868,30592,2005-05-12
User428,Employee428,IT,Clerk,approve_expense,,User538,78914,2015-03-26
User429,Employee429,Finance,Director,authorize_contracts,,User1811,89723,2009-08-15
User430,Employee430,Operations,Executive,manage_hiring,Director,User837,80392,2012-05-27
User431,Employee431,Legal,Executive,approve_expense,Executive,,56498,2001-01-23
User432,Employee432,Marketing,Executive,approve_expense,,User38,122301,2018-11-13
User433,Employee433,Admin,Clerk,authorize_contracts,,User3466,70940,2013-12-24
User434,Employee434,Sales,Officer,manage_hiring,Clerk,User3759,137162,2021-11-16
User435,Employee435,Finance,Manager,authorize_contracts,Executive,,146963,2011-11-06
User436,Employee436,Admin,Executive,view_salary,,User1653,135661,2017-09-20
User437,Employee437,Sales,Auditor,approve_expense,,User2578,60557,2018-10-28
User438,Employee438,Sales,Assistant,view_salary,,,54953,2005-04-11
User439,Employee439,Admin,Analyst,access_database,,,52192,2014-05-30
User440,Employee440,HR,Executive,authorize_contracts,,User1475,139665,2010-08-13
User441,Employee441,Marketing,Auditor,manage_hiring,,User1100,69715,2017-05-11
User442,Employee442,Finance,Officer,authorize_contracts,,,60584,2013-09-25
User443,Employee443,Marketing,Officer,manage_hiring,,User2274,126408,2002-11-13
User444,Employee444,Marketing,Auditor,manage_hiring,,User129,135389,2002-10-29
User445,Employee445,Admin,Analyst,approve_expense,,,31825,2001-08-13
User446,Employee446,Marketing,Assistant,manage_hiring,Analyst,,45226,2000-02-07
User447,Employee447,Marketing,Clerk,authorize_contracts,,User4107,129386,2012-10-13
User448,Employee448,Admin,Manager,authorize_contracts,,,134003,2007-08-27
User449,Employee449,Finance,Executive,view_salary,,User400,51641,2015-07-12
User450,Employee450,Finance,Director,view_salary,,User898,132992,2008-08-30
User451,Employee451,Operations,Clerk,access_database,,User2326,63058,2016-11-10
User452,Employee452,Admin,Auditor,authorize_contracts,,User3098,117635,2015-10-12
User453,Employee453,Sales,Assistant,view_salary,Clerk,User4096,98522,2020-11-17
User454,Employee454,Sales,Assistant,view_salary,,User483,60197,2008-07-18
User455,Employee455,Legal,Auditor,access_database,Officer,User1534,39086,2007-05-09
User456,Employee456,Sales,Director,manage_hiring,,User4402,84724,2016-06-23
User457,Employee457,Marketing,Auditor,view_salary,Manager,User4826,74760,2002-04-26
User458,Employee458,HR,Executive,access_database,Manager,User2273,118036,2021-07-31
User459,Employee459,Marketing,Director,view_salary,,User1079,139617,2003-05-05
User460,Employee460,Operations,Executive,view_salary,,,144056,2004-12-25
User461,Employee461,Finance,Auditor,view_salary,,User4288,110209,2015-12-29
User462,Employee462,Admin,Executive,authorize_contracts,,User1416,85365,2018-09-14
User463,Employee463,IT,Executive,authorize_contracts,Manager,User2125,112000,2016-05-26
User464,Employee464,Admin,Auditor,view_salary,,User3151,67437,2000-10-07
User465,Employee465,Operations,Officer,access_database,,User1528,130140,2007-03-31
User466,Employee466,HR,Manager,authorize_contracts,,User2161,54691,2005-05-28
User467,Employee467,Operations,Clerk,view_salary,,,81022,2001-01-12
User468,Employee468,Sales,Auditor,view_salary,,User737,91497,2010-05-07
User469,Employee469,Finance,Executive,authorize_contracts,,User3282,87703,2001-03-24
User470,Employee470,HR,Auditor,authorize_contracts,,User4459,117917,2003-02-10
User471,Employee471,Finance,Clerk,manage_hiring,,,87725,2018-12-20
User472,Employee472,Admin,Auditor,manage_hiring,Auditor,,91668,2002-01-17
User473,Employee473,Legal,Manager,approve_expense,,User4041,75847,2016-08-07
User474,Employee474,Operations,Director,view_salary,,User1945,143722,2000-08-25
User475,Employee475,Finance,Clerk,authorize_contracts,,User2065,132577,2016-10-28
User476,Employee476,Marketing,Director,view_salary,,User2307,123331,2004-08-07
User477,Employee477,Sales,Officer,view_salary,,User4850,98565,2010-11-08
User478,Employee478,Admin,Director,access_database,,User4988,115904,2016-04-20
User479,Employee479,Admin,Manager,approve_expense,,User901,89904,2010-08-19
User480,Employee480,Legal,Assistant,view_salary,,User1116,43344,2001-06-05
User481,Employee481,HR,Auditor,access_database,,User2889,32114,2018-02-23
User482,Employee482,HR,Auditor,authorize_contracts,,User100,85867,2007-01-26
User483,Employee483,Legal,Director,approve_expense,,User1549,132726,2012-08-17
User484,Employee484,Sales,Assistant,access_database,,User2626,93123,2005-11-13
User485,Employee485,HR,Director,authorize_contracts,,User881,99995,2017-02-01
User486,Employee486,IT,Clerk,access_database,,,138207,2012-04-10
User487,Employee487,Legal,Officer,manage_hiring,,User3015,47571,2012-10-02
User488,Employee488,Admin,Clerk,access_database,,,55478,2009-10-15
User489,Employee489,Admin,Manager,approve_expense,,User3307,84773,2008-12-30
User490,Employee490,Sales,Officer,access_database,,User1994,64846,2013-03-06
User491,Employee491,HR,Clerk,access_database,,User4878,45996,2008-07-25
User492,Employee492,HR,Assistant,authorize_contracts,Officer,User1004,56580,2015-01-03
User493,Employee493,IT,Manager,view_salary,,User2045,57363,2013-01-30
User494,Employee494,Sales,Analyst,approve_expense,Assistant,User785,54012,2012-09-25
User495,Employee495,Marketing,Auditor,access_database,,User1615,137843,2021-03-27
User496,Employee496,Admin,Executive,view_salary,,User4364,137739,2015-05-24
User497,Employee497,Finance,Manager,manage_hiring,,User1013,35198,2001-08-30
User498,Employee498,Finance,Officer,authorize_contracts,,,81584,2008-08-14
User499,Employee499,Finance,Analyst,access_database,,User573,90659,2006-08-14
User500,Employee500,Sales,Analyst,approve_expense,,User3411,102728,2018-04-19
User501,Employee501,Sales,Officer,approve_expense,,User1894,54690,2019-05-12
User502,Employee502,Sales,Assistant,manage_hiring,,User1785,50950,2001-08-01
User503,Employee503,Admin,Manager,access_database,,,37466,2019-02-07
User504,Employee504,Admin,Auditor,manage_hiring,Assistant,User4316,142949,2000-05-12
User505,Employee505,Finance,Analyst,view_salary,,,64523,2006-02-22
User506,Employee506,HR,Clerk,access_database,Assistant,User3452,103649,2020-09-11
User507,Employee507,Sales,Assistant,authorize_contracts,,,124485,2003-09-11
User508,Employee508,Admin,Executive,approve_expense,Manager,,141002,2016-03-01
User509,Employee509,Finance,Assistant,access_database,,User4062,107676,2006-04-09
User510,Employee510,Marketing,Executive,access_database,,,138132,2001-04-01
User511,Employee511,Operations,Auditor,view_salary,,User2887,56106,2008-03-18
User512,Employee512,Admin,Officer,access_database,,User297,44827,2019-06-28
User513,Employee513,Admin,Analyst,view_salary,Assistant,User2752,42889,2013-09-30
User514,Employee514,IT,Auditor,approve_expense,,,74639,2016-02-17
User515,Employee515,IT,Executive,manage_hiring,Manager,,104443,2008-04-05
User516,Employee516,IT,Auditor,view_salary,,User4858,118689,2011-05-17
User517,Employee517,IT,Manager,authorize_contracts,,,66829,2001-06-26
User518,Employee518,HR,Assistant,view_salary,,User2902,55445,2020-09-23
User519,Employee519,Operations,Executive,view_salary,Analyst,User4604,52918,2015-11-27
User520,Employee520,IT,Manager,access_database,,User2347,58819,2005-11-26
User521,Employee521,Marketing,Executive,manage_hiring,,User2775,117726,2005-03-05
User522,Employee522,HR,Executive,authorize_contracts,,,116292,2015-12-24
User523,Employee523,Marketing,Analyst,access_database,,,61195,2019-12-26
User524,Employee524,Legal,Auditor,approve_expense,Auditor,User64,47295,2010-03-13
User525,Employee525,HR,Assistant,manage_hiring,,User3040,94798,2021-01-14
User526,Employee526,Sales,Clerk,access_database,,User3961,60416,2012-03-27
User527,Employee527,Sales,Clerk,authorize_contracts,Officer,,147342,2002-06-19
User528,Employee528,Legal,Assistant,access_database,,,130686,2016-12-12
User529,Employee529,Finance,Director,approve_expense,,,90499,2009-06-22
User530,Employee530,Finance,Officer,authorize_contracts,,User1680,61824,2020-12-02
User531,Employee531,Operations,Clerk,manage_hiring,,User2848,88776,2003-07-25
User532,Employee532,HR,Director,access_database,,User1118,123811,2002-11-10
User533,Employee533,IT,Executive,access_database,Clerk,,79553,2020-02-02
User534,Employee534,Sales,Director,view_salary,,User2995,40346,2008-05-06
User535,Employee535,Operations,Clerk,approve_expense,,User1161,127211,2007-07-27
User536,Employee536,Legal,Director,view_salary,,User95,85155,2013-04-02
User537,Employee537,Operations,Executive,manage_hiring,,,75985,2007-01-08
User538,Employee538,HR,Executive,view_salary,,User4197,141969,2003-10-06
User539,Employee539,Marketing,Assistant,access_database,,User1318,107615,2006-07-12
User540,Employee540,Finance,Clerk,access_database,,User258,79149,2018-01-07
User541,Employee541,Legal,Executive,approve_expense,,User2032,47406,2016-05-18
User542,Employee542,Legal,Manager,manage_hiring,,User1530,110706,2006-10-16
User543,Employee543,Sales,Director,manage_hiring,,,136873,2003-03-01
User544,Employee544,Sales,Assistant,authorize_contracts,,User2057,53228,2007-01-19
User545,Employee545,HR,Clerk,manage_hiring,,User4827,139979,2019-06-01
User546,Employee546,Legal,Clerk,authorize_contracts,,User698,50497,2005-07-11
User547,Employee547,Admin,Clerk,manage_hiring,,,125230,2021-08-08
User548,Employee548,Marketing,Executive,manage_hiring,,,105929,2004-06-26
User549,Employee549,Admin,Executive,access_database,,User1940,122052,2009-11-18
User550,Employee550,Finance,Analyst,view_salary,,User3514,103703,2012-04-18
User551,Employee551,HR,Officer,access_database,Executive,User2278,49030,2003-12-24
User552,Employee552,Sales,Director,access_database,,,146172,2011-01-14
User553,Employee553,Sales,Clerk,view_salary,,User4335,80809,2014-01-06
User554,Employee554,HR,Assistant,approve_expense,,User1135,32226,2017-11-02
User555,Employee555,Sales,Assistant,authorize_contracts,,User824,51616,2006-08-23
User556,Employee556,Admin,Analyst,authorize_contracts,,User2302,97444,2001-06-06
User557,Employee557,Finance,Executive,access_database,,User4650,51640,2005-07-01
User558,Employee558,Sales,Clerk,view_salary,,User1527,101558,2017-04-27
User559,Employee559,HR,Director,approve_expense,,,69908,2013-08-10
User560,Employee560,Marketing,Director,view_salary,,,65998,2004-11-17
User561,Employee561,Finance,Analyst,view_salary,,User2225,74510,2010-12-08
User562,Employee562,Admin,Clerk,view_salary,,User27,48895,2019-06-22
User563,Employee563,IT,Manager,authorize_contracts,,,75259,2018-04-26
User564,Employee564,Operations,Executive,approve_expense,,User189,70098,2003-11-17
User565,Employee565,Marketing,Clerk,manage_hiring,,User3599,87336,2015-12-30
User566,Employee566,IT,Auditor,view_salary,,User4420,37247,2004-04-28
User567,Employee567,Operations,Auditor,manage_hiring,,,68185,2004-01-17
User568,Employee568,Operations,Assistant,access_database,Clerk,,142430,2006-03-05
User569,Employee569,Legal,Executive,approve_expense,,User1328,64143,2011-07-16
User570,Employee570,Admin,Director,access_database,,,53978,2009-07-13
User571,Employee571,Marketing,Manager,authorize_contracts,,User2958,32589,2005-10-25
User572,Employee572,IT,Manager,approve_expense,,User2694,101137,2011-10-20
User573,Employee573,Marketing,Auditor,manage_hiring,,User3864,111241,2005-12-15
User574,Employee574,Legal,Officer,access_database,,User2621,116874,2001-08-04
User575,Employee575,IT,Manager,access_database,,User3966,89762,2014-05-08
User576,Employee576,Finance,Officer,authorize_contracts,Manager,User2370,42515,2003-08-24
User577,Employee577,Legal,Manager,view_salary,,User3410,128576,2019-08-30
User578,Employee578,IT,Officer,authorize_contracts,,User655,148291,2008-07-06
User579,Employee579,Sales,Assistant,view_salary,,,86890,2021-10-31
